 
 ________________________________________________________________________ 
                                                                          
                              D U R A C O N                               
                                                                          
         Durability of Concrete Structures in Marine Environment          
                                                                          
                        Release v1.0 - March 2004                         
          Department of Civil Engineering - University of Minho           
 ________________________________________________________________________ 
 
File name: simulation
Project name: zsredfgv - sdfgsdzg (17-01-2005)
 
 
 ##### Input Data ##### 
 ________________________________________________________________________ 
 
  Number of simulations: n = 10000 
  Initial seed: i = 1105962776 
  Concrete cover: xc = N(50.000,7.000)
  Diffusion Coefficient: Dcoef = N(3.000,0.500)
  Critical Chloride Concenrtration: Ccr = N(0.150,0.030)
  Surface Chloride Concenrtration: Cs = N(1.200,0.200)
  Age exponent: n = N(0.400,0.010)
  Time: t = D(0.000,50.000)
  Time of testing: to = D(28.000) 
 
 ##### Output Data ##### 
 ________________________________________________________________________ 
 
  Time     Prob.       Std.            Beta            Prob. Failure
  (years)  Failure     Error           Index           (Beta Index) 
 
    154   0            1.94792435e+001    5.64432744e+001    3.69640309e+001 
    155   0            2.75175900e+001    6.14683356e+001    3.39507456e+001 
    156   0            8.57817772e+000    4.44108793e+001    3.58327016e+001 
    157   0            2.70501995e+001    6.71319445e+001    4.00817450e+001 
    158   0            1.00147787e+001    5.27127762e+001    4.26979976e+001 
    159   0            1.18045060e+001    4.57822097e+001    3.39777037e+001 
    160   0            2.01143370e+001    5.05544305e+001    3.04400935e+001 
    161   0            2.09807853e+000    3.93058595e+001    3.72077809e+001 
    162   0            2.11998340e+001    5.93432077e+001    3.81433736e+001 
    163   0            9.60504155e+000    4.57903289e+001    3.61852874e+001 
    164   0            9.50377979e+000    4.25039060e+001    3.30001262e+001 
    165   0            8.18368067e+000    3.92935339e+001    3.11098532e+001 
    166   0            7.72601943e+000    4.68901662e+001    3.91641467e+001 
    167   0            9.31912693e+000    4.19687207e+001    3.26495937e+001 
    168   0            2.03888902e+001    5.34115303e+001    3.30226401e+001 
    169   0            1.37343527e+001    4.49973761e+001    3.12630234e+001 
    170   0            1.65208884e+001    5.22364397e+001    3.57155513e+001 
    171   0            1.91231636e+001    5.17734283e+001    3.26502647e+001 
    172   0            1.99336358e+001    6.34525470e+001    4.35189112e+001 
    173   0            1.27058786e+001    5.50306895e+001    4.23248109e+001 
    174   0            1.30485072e+001    5.10826068e+001    3.80340997e+001 
    175   0            1.85960876e+001    5.99636031e+001    4.13675155e+001 
    176   0            2.51484606e+001    5.82499083e+001    3.31014477e+001 
    177   0            2.18698685e+001    5.10865253e+001    2.92166568e+001 
    178   0            7.05338342e+000    4.68528747e+001    3.97994913e+001 
    179   0            8.10256302e+000    4.78013486e+001    3.96987855e+001 
    180   0            1.18997336e+001    5.48449729e+001    4.29452394e+001 
    181   0            9.05012024e+000    4.80813081e+001    3.90311878e+001 
    182   0            2.04847206e+001    5.68619518e+001    3.63772312e+001 
    183   0            3.85254674e+001    7.00021598e+001    3.14766925e+001 
    184   0            5.00672582e+000    4.30942663e+001    3.80875405e+001 
    185   0            1.45174491e+001    4.49143925e+001    3.03969434e+001 
    186   0            8.29507000e+000    5.04035990e+001    4.21085290e+001 
